B2_Blue	B3_Green	B4_Red	B8_NIR	B11_SWIR1	B12_SWIR2	NDVI	NDWI	EVI	SAVI	Elevation	Slope	Aspect	Annual_Rainfall	LST_Celsius
812.75	1011.5	1196.5	2681.75	2266.0	1679.0	0.3829691	-0.45224395	0.9859271797935544	0.5743796326135997	1004	1	90	311.7065831422806	28.258333333333383
682.8	976.2857142857144	1198.0	2474.625	2130.25	1489.0	0.3476056	-0.43418664	0.7025811067389449	0.5213374170495151	1006	4	320	300.8850322961807	28.27333333333337
781.875	1003.75	1208.5	2550.6666666666665	2355.333333333333	1676.6	0.35703835	-0.43520972	0.8519304110487536	0.5354863019771255	1003	1	232	321.9317727088928	30.910000000000025
671.375	989.25	844.8	3946.25	2107.5	1336.0	0.64734244	-0.5991288	1.9477860572318573	0.9709123352568584	1002	0	0	361.17630755901337	28.06
1133.3333333333333	1394.8	1749.5	3608.75	2865.0	2127.0	0.3469883	-0.44247586	0.8290230525705623	0.5204338698390483	1002	1	180	348.5959881544113	28.476666666666688
995.0	1173.8333333333337	1330.0	2350.333333333333	2724.142857142857	2277.0	0.27723938	-0.33383778	0.8891535467379306	0.4158025809372878	1000	2	0	350.2360442876816	28.485000000000014
858.75	1118.75	1170.8	3348.5	2940.333333333333	2229.5	0.48186666	-0.49913257	1.3840111346260178	0.7227200318598167	999	4	212	364.2163004875183	29.06
1290.0	1641.75	2092.6	3087.0	4009.3333333333335	3054.75	0.19198394	-0.30563045	0.4165130851455954	0.2879481091098627	1000	3	248	339.3519606590271	29.04333333333335
1314.7857142857142	1641.142857142857	1965.4	3274.6	3418.85	2670.153846153846	0.24984732	-0.332291	0.6285639819203147	0.374735235187482	1003	3	128	338.6683735847473	28.77000000000004
1129.3333333333333	1311.0	1466.4375	3427.4444444444443	2805.428571428572	1875.5	0.4007058	-0.44665384	1.3048780262394224	0.6009973169350913	1003	1	180	332.5259289741516	29.390000000000043
661.75	1006.375	872.0	3979.0	2576.0	1445.0	0.6404865	-0.5962691	1.8281309758465476	0.960630732763063	996	5	112	356.6119602918625	28.970000000000027
1037.8333333333333	1265.6666666666667	1616.5	2754.0	3152.5	2540.0	0.2602677	-0.37026286	0.6089074460681975	0.3903568977350721	997	1	90	359.9694895744324	30.100000000000023
800.0	1183.7142857142858	1199.0	4127.333333333333	2769.6666666666665	1773.0	0.54978406	-0.5542445	1.3754932047347657	0.8245987297018241	1002	3	180	350.5208531022072	29.640000000000043
666.6	1006.3333333333334	1049.6666666666667	4092.0	2712.333333333333	1511.0	0.5917018	-0.60523045	1.4107082135460136	0.8874663728000518	1002	2	212	358.6137350797653	29.46000000000004
1370.4545454545455	1569.2307692307693	1828.4444444444443	2602.0	3518.666666666667	3216.15	0.17459999	-0.2475934	0.5868703263490082	0.2618704314354853	994	1	308	360.9041697978973	29.403333333333364
1185.2142857142858	1480.25	1591.8	2786.333333333333	3342.833333333333	2959.8571428571427	0.2728408	-0.30611926	0.8658482622078976	0.4092144428626892	1001	2	90	360.9041697978973	28.726
1330.1666666666667	1459.8	1768.6	2732.5	3278.0	3050.75	0.21414766	-0.30358037	0.7153034418273302	0.3211858006042296	998	1	308	364.1630879640579	28.480000000000015
801.0	1052.5384615384614	1121.7058823529412	3441.6666666666665	2414.0	1718.25	0.5083873	-0.53160197	1.3923991046694175	0.7624974490617917	1002	1	232	321.9317727088928	28.04000000000002
786.6666666666666	1075.6666666666667	1059.0	3973.25	2378.0	1575.0	0.57911474	-0.573902	1.6452605431039349	0.8685857632507078	1003	1	0	338.73961424827576	29.64178571428573
536.5	787.0	999.0	4003.133333333333	2297.5	1329.0	0.60057044	-0.6714079	1.2570892951294834	0.9007655967856928	1005	1	180	335.931592464447	28.474000000000046
495.0	875.6	640.4166666666667	4501.0	2497.2	1296.5	0.7508793	-0.6742923	2.083648172135866	1.1262094225564396	1005	3	292	338.73961424827576	29.102000000000032
943.0	1102.4583333333337	1328.0	2880.5	2609.0	1970.875	0.36889628	-0.44641232	1.027601270849881	0.5532786885245902	1002	1	308	319.5304273366928	28.69000000000005
603.5	996.6451612903226	816.0	3773.275	1979.375	1147.5833333333337	0.64438826	-0.58211243	1.7840595797563965	0.966477114891253	1002	3	203	340.9835510253906	27.78333333333336
864.75	1185.2222222222222	1239.0	3749.5	2318.75	1578.6	0.5032575	-0.51963973	1.3356920539490835	0.754810583283223	1003	1	270	315.8602389097214	28.38000000000005
