Label,B2_Blue,B3_Green,B4_Red,B8_NIR,B11_SWIR1,B12_SWIR2,NDVI,NDWI,EVI,SAVI,Elevation,Slope,Aspect,Annual_Rainfall,LST_Celsius,Longitude,Latitude
1,863.0,1035.5714285714287,1110.5,3824.833333333333,2261.3333333333335,1497.75,0.54997975,-0.5738744,1.6895592995269322,0.8248860374810063,1005,3,112,351.20870649814606,29.58000000000004,32.61544743087691,37.79162992950201
1,918.0,1256.0,1510.0,3441.0,2581.5,1884.5,0.39002222,-0.46519056,0.8594445433505429,0.5849742502272038,1007,1,0,342.8532919883728,28.100000000000023,32.59038443444998,37.80267920749667
1,1063.764705882353,1365.9333333333334,1376.0625,3609.25,2810.55,1870.142857142857,0.44795337,-0.4509013,1.435804837553728,0.6718626602985973,1004,1,308,341.2280286550522,28.99000000000001,32.66692089665696,37.86277650000427
1,1175.8095238095239,1510.304347826087,1701.7,2862.1666666666665,3414.0,2628.6,0.2542727,-0.30917582,0.6818581163885677,0.38136725796203924,1002,2,0,341.2280286550522,28.53000000000003,32.69602631186243,37.86627992961234
1,1194.2,1416.5,1616.8,3975.2333333333336,3099.25,2279.5,0.4217488,-0.474566,1.2490290645124846,0.6325666364676712,1003,6,72,335.8045070171356,28.666666666666686,32.71704688951083,37.795133359110075
1,814.3333333333334,929.7916666666667,1008.8571428571429,2451.5,2240.0,1875.6,0.41690576,-0.4500376,1.5039167212724134,0.625268306777842,1001,0,0,335.8045070171356,27.821428571428612,32.72378425414173,37.763871987222714
1,780.5,1007.5,1087.75,3314.0,2151.3333333333335,1612.0,0.5057648,-0.5337267,1.395680521597392,0.758560963143847,1002,1,128,315.3364897966385,29.03000000000003,32.729713135016915,37.726951229045405
1,475.1764705882353,735.2,819.875,3087.9,1838.125,1209.75,0.58038783,-0.61539066,1.2757979274302798,0.8704703481715079,1004,1,90,332.77241134643555,29.390000000000043,32.75396764768814,37.70081025427752
1,778.0,1137.0,1387.8,2577.0,2475.3333333333335,1835.5,0.29993945,-0.38772213,0.5864136652333427,0.4498524701788011,1005,3,180,322.0292956829071,27.715000000000032,32.77795266577413,37.69434238423186
1,607.8695652173913,924.8214285714286,1097.8,2803.0,2115.666666666667,1515.3333333333333,0.4371411,-0.5038274,0.8822838652436003,0.6556276113090508,1006,4,75,322.0292956829071,28.340000000000032,32.785498514160736,37.67197433365729
1,592.4285714285714,971.1666666666666,943.6666666666666,3201.0,2091.75,1110.5,0.54463565,-0.5344545,1.2765453243067115,0.8168549716537333,1006,1,180,322.0292956829071,29.622000000000014,32.78064761162649,37.6517622397646
1,480.1111111111111,751.4285714285714,910.0,3147.0,1928.75,1265.75,0.5513927,-0.6144967,1.116899111273841,0.8269870609981516,1008,1,180,306.0836509466171,28.843333333333362,32.77364075241036,37.629933178360496
1,1063.4166666666667,1456.7777777777778,1703.5,3468.0,2598.5,2027.2,0.34119695,-0.40838844,0.7719566881767475,0.511745939675174,1012,1,52,298.0724585056305,27.470000000000027,32.729443640431676,37.59435989310936
1,800.5555555555555,1041.125,1377.5,2447.6,2153.3333333333335,1623.25,0.27975738,-0.4031487,0.568061974901439,0.41958124215809284,1015,2,32,342.5904871225357,28.730000000000018,32.64374436232668,37.642329929281345
1,590.2,1006.5833333333334,976.0,3483.0,1782.25,1160.3333333333333,0.5622337,-0.55159163,1.2755673145415691,0.8432559704002691,1013,1,270,313.02133202552795,27.190000000000055,32.66934634792408,37.62077036246247
1,781.5,1173.0,1547.75,3571.0,2772.6,2011.0,0.3952625,-0.5054806,0.7228732716424309,0.5928358646286077,1019,2,180,356.1160373687744,28.414000000000044,32.57583172684724,37.63505357547997
1,734.7692307692307,1048.3,1565.375,2888.0,2446.5,1897.0,0.29699385,-0.46736783,0.4883792765540454,0.4454407678706744,1022,1,232,342.5904871225357,28.640000000000043,32.60412865829701,37.60109725774026
1,739.5,1058.6666666666667,1577.3333333333333,3378.0,2628.0,2022.5,0.36337954,-0.52276486,0.6169413323283197,0.5450142929208004,1029,3,112,365.72479593753815,29.385000000000048,32.59739129366611,37.56902740209719
1,605.6363636363636,938.6923076923077,1302.5,2199.4,2107.25,1592.0,0.25611812,-0.40174335,0.40968351150414256,0.38412231612608494,1082,3,128,373.99293768405914,31.220000000000027,32.52840067984573,37.5878920230637
1,527.5666666666666,889.0,918.0833333333333,3740.5,1775.0,1070.5,0.605853,-0.6159412,1.3330263385758592,0.9086819653365292,1025,2,212,368.90616822242737,29.122000000000014,32.52732270150479,37.677364225362005
1,559.8571428571429,856.5,1138.5,2922.6666666666665,2329.0,1701.0,0.43932366,-0.54672545,0.8028486206881774,0.6589043906442347,1023,3,248,368.90616822242737,28.77000000000004,32.5108835318054,37.698115308425166
